A young woman is seen standing in a room and leads into his/her/their/its/your/my [MASK] .	dancing
The man wearing the helmet starts down the street on a/an [MASK] .	skateboard
The man goes down a few very steep hills on his/her/their/its/your/my [MASK] .	skateboard
The man rides past a/an [MASK] sign .	stop
The man with the camera and the man in the car follow filming the man on the [MASK] .	skateboard
After the stop sign , the car passes the man on the [MASK] .	skateboard
The car [MASK] and the man on the skateboard stops just past them and picks up his skateboard .	stops
A man with a/an [MASK] and a microphone performs a piece of music .	guitar
A black [MASK] with a graphic of a white guitar and a website appear .	screen
The man stops playing then the black screen with white guitar and website [MASK] again .	appear
Various people are shown riding around on horses holding sticks in the [MASK] and riding around one another .	air
People walk in and out of [MASK] and the people continue moving around on horses .	frame
A logo and the words Master Lube TV show up on a black [MASK] .	screen
A young man is standing and talking in a business while other young men are cleaning and detailing the inside and outside of a silver [MASK] .	vehicle
The now cleaned vehicle pulls out of the [MASK] and drives away from the business .	garage
The [MASK] is now parked and two young men are wiping it down with a a dry cloth .	vehicle
A red , white and blue [MASK] with the words `` HAND CAR WASH '' blows in the wind .	flag
Flags are show again and it fades to a black [MASK] with a logo and the words MasterLube .	screen
Numerous different pictures of [MASK] people flash on the screen and the logo LA MUSCLE flashes quickly .	fitness
A group of people appear and they are on bicycles pedaling and are doing a cardio [MASK] while the man in front wearing a headband is talking the whole time .	workshop
The outro screen appears and it 's a white [MASK] that shoes the LA MUSCLE logo like it did in the beginning and the words `` For More Visit LAMUSCLE dot TV '' .	screen
A man is completing a rubiks [MASK] .	cube
A/An [MASK] is sitting on the table next to him .	timer
He sets the completed [MASK] cube down on the table .	rubiks
People running up the [MASK] very quickly .	beach
They start bouncing and doing tricks on some [MASK] of bouncy rope .	kind
A woman is seen standing behind an ironing board ironing a/an [MASK] while speaking to the camera every now and then .	shirt
The moves the shirt all around the table ironing it and holding it up in the [MASK] to present .	end
A woman with long , black , curly hair is wearing casual [MASK] , talking , and squatting on a roof .	wear
The woman then stands up and walks to a part of the [MASK] where she lifts up a black shingle on the roof .	roof
The woman is now on standing on the ground in [MASK] of the house smiling and talking .	front
A large truck pulls up to the [MASK] and a man begins to unload shingles onto the roof .	house
The woman is back on the [MASK] with a shovel and is shoveling off all of the old shingles then she dumps them in a large dumpster .	roof
Men are now laying out long pieces of black [MASK] and nailing them into the roof , as well as nailing the shingles down .	material
The roof is done and a/an [MASK] of the entire house is shown to show off the finished roof .	view
The woman is standing in [MASK] of the home , smiling while talking .	front
A camera [MASK] in out two people riding in a canoe together .	zooms
The camera moves in closer and captures the people paddling further down the [MASK] .	river
We see a man siting and holding a/an [MASK] .	drum
We then see the man playing on the [MASK] .	drum
The man hits a drum off camera [MASK] .	left
The man shuffles his hands on the [MASK] .	drum
The man went to the target [MASK] and talked to the camera .	board
A person is throwing a tennis [MASK] up in the air and hits the ball .	ball
Two men begin talking about this [MASK] move and how you should properly hold your racket .	tennis
The man demonstrates how to throw the [MASK] up and how to swing .	ball
The man continues to discuss when to hit the [MASK] for this move and how to execute it properly .	ball
A man is seen standing in [MASK] of a sink scrubbing it down with a sponge .	front
The man continues wiping down the [MASK] while occasionally looking at the camera .	counter
A man wearing a hat is seen holding a tennis racket and bouncing a/an [MASK] up and down .	ball
The man then serves the [MASK] and leads into a tennis match between four people .	ball
The announcer laughs as the other [MASK] mates speak to each other and showing his hit again in slow motion .	team
A green and yellow [MASK] Hockey team is pictured and there location is shown on a map .	team
The video then reverts back to the [MASK] and shows the venue that the teams are playing in .	game
After , several players are shown skating around the rink and then a/an [MASK] Caucasian male is shown dressed in a black polo begins talking to the camera .	bald
Once finished , the [MASK] is panned and the game begins with the referee standing in between the two teams and they begin playing .	bench
As they continue , the [MASK] man is shows and continues talking and they continue to flash between him , the players , and the games .	bald
Various athletes are seen standing together in the [MASK] of a large stadium and leads into a woman throwing a shot put and then walking away .	middle
Several more people are seen walking up and throwing the object with a woman running with the american flag and standing on a/an [MASK] with others .	podium
The camera zooms in on a/an [MASK] spinning around a spatula in a pan and putting more ingredients into the pan .	chef
He stirs around the mixture and presses it to the side while setting down the [MASK] .	spatula
We see a/an [MASK] of face wash .	bottle
We see a person holding [MASK] wash then putting it on their face .	face
They rinse the face and add the face [MASK] with a brush .	wash
We see an illustration on how to add the [MASK] using a brush .	wash
A man is seen holding a/an [MASK] drill with a potato on the end and people peeling around him .	power
The man turns on the drill and peels the [MASK] with another person pointing on the side .	potato
Two men are seen holding each other 's arms and leads into the men performing an arm wrestling [MASK] .	match
One man smokes a/an [MASK] while they continue to play and that man winds while holding his arms up .	cigarette
A man is seen with a large [MASK] .	pole
A large crowd is in the stands in the [MASK] .	background
The man with the [MASK] runs and throws it and then hits the ground .	pole
The [MASK] flies through the air and lands just past the number 85 on a field .	pole
Several man run out to the [MASK] .	pole
[MASK] are seen in the stands clapping .	Men
The man that threw the pole is seen putting a/an [MASK] on .	jacket
Many people walk around and sit on the [MASK] .	field
The man is seen throwing the [MASK] again .	pole
The bumper [MASK] ride is packed with people , already many are crashing .	car
A man flashes the peace sign at the camera , having a good [MASK] .	time
[MASK] 9 has finally gotten going but he is crashing left and right .	Car
A man reverses into another [MASK] behind him .	car
A large pile-up occurs in the [MASK] of the track .	middle
An elderly lady sits in a/an [MASK] knitting and talking to the camera .	chair
The lady shakes his/her/their/its/your/my [MASK] slightly while looking at the camera .	head
The lady pauses and looks out the [MASK] .	window
A man is seen sitting behind a/an [MASK] set playing on the drums .	drum
More shots are shown of him playing as well as [MASK] and other people playing instruments around him .	singing
A boy prepares to do a high jump in a/an [MASK] .	gym
He takes off running with the high jump [MASK] .	stick
he makes the [MASK] and lands on the safety pads .	jump
Several objects on paper are shown while the women continue to speak and one [MASK] making designs on the nails .	start
We see a white [MASK] screen .	opening
We then see a man holding something wrapped in a plastic [MASK] .	bag
